h_s1,h_s2,s_a1,log,ty_cr,per_i,per_u,per_s,sys_vol,sys_op,m_rp,q_zx,q_km,m_xi,v_sp,class
0.718204,73,149,E,2,3.585133,0.475281,0.464064,0.052759,0.135137,0.65503,1.441766,53.289371,0.092898,0.009627,benign
0.479091,70,38,SE,9,4.437014,0.598086,0.396941,0.006638,0.07594,0.394929,0.158243,68.336851,0.045635,0.007278,benign
0.766367,67,240,NW,1,1.640343,0.18605,0.437071,0.025788,0.014289,0.652966,0.060303,29.763086,0.419357,0.014394,benign
0.295546,94,29,S,8,5.535289,0.242106,0.678474,0.042568,0.088379,0.328004,0.023888,34.907954,0.158225,0.021295,benign
0.650771,73,29,E,7,3.413746,0.272702,0.407286,0.025855,0.088624,0.353441,0.158681,38.984889,0.192433,0.011092,benign
0.467633,89,31,NE,1,2.179297,0.180128,0.155612,0.026248,0.100369,0.156306,0.041533,44.813397,0.477846,0.00247,benign
0.932966,75,108,S,6,5.606851,0.267845,0.276894,0.019956,0.068203,0.214818,0.122151,50.076766,0.122492,0.011322,benign
0.854027,77,238,S,5,1.887799,0.370685,0.073778,0.017025,0.071518,0.4227,0.053219,57.853182,0.16555,0.012588,benign
0.367752,72,141,S,2,3.927508,0.178053,0.306469,0.014578,0.068139,0.291337,0.01506,58.826776,0.210725,0.006302,benign
0.504544,79,202,SE,4,4.82104,0.450425,0.402713,0.01749,0.066249,0.403005,0.796898,68.559382,0.060216,0.010696,benign
0.543771,64,227,E,6,3.323653,0.184642,0.406639,0.030372,0.23192,0.361756,0.124916,33.474714,0.20863,0.015849,benign
0.75383,67,197,E,4,1.189025,0.134949,0.746802,0.041761,0.078692,0.353063,0.146531,13.600823,0.418296,0.00329,benign
0.369503,69,231,N,4,5.514245,0.654649,0.354447,0.150685,0.241466,0.295133,0.152432,15.084463,0.051616,0.010643,benign
0.691575,88,22,E,7,3.254668,0.23617,0.405283,0.024329,0.141455,0.34317,0.14504,36.040747,0.195416,0.012171,benign
0.699065,67,165,SW,8,2.12807,0.158359,0.402506,0.015529,0.104618,0.155084,0.051134,35.854101,0.371273,0.003014,benign
0.629148,66,37,SE,1,6.212503,0.578464,0.535158,0.042238,0.058738,0.391996,0.054696,71.939787,0.077706,0.012069,benign
0.249916,69,98,S,6,3.958752,0.17832,0.165244,0.011,0.01634,0.133559,0.013716,54.132468,0.204696,0.005759,benign
0.897769,93,46,E,7,3.014647,0.189875,0.273648,0.009906,0.022183,0.114941,0.063113,35.302985,0.225805,0.005378,benign
0.481358,96,248,E,3,1.436033,0.446259,0.588234,0.027495,0.072062,0.123169,0.145794,11.846611,0.259325,0.002279,benign
0.370185,75,56,NE,7,3.33302,0.656993,0.309299,0.18665,0.090849,0.243377,1.319072,9.590329,0.052883,0.009361,benign
0.549882,62,35,NE,8,2.285685,0.093101,0.222505,0.046755,0.088575,0.446435,0.615814,29.026858,0.303727,0.003407,benign
0.72249,60,3,NE,3,6.346259,0.393571,0.54096,0.060085,0.152477,0.270158,0.091727,30.590467,0.207222,0.00257,virus
0.453422,87,131,S,4,4.060744,0.588444,0.463289,0.051165,0.060286,0.302366,0.068629,26.937319,0.157761,0.00694,benign
0.490248,59,53,S,2,1.200729,0.268091,0.222411,0.002621,0.020626,0.307515,0.071297,59.013008,0.179192,0.005544,benign
0.80904,91,157,E,5,2.967956,0.079315,0.539326,0.052053,0.057399,0.410893,0.19495,18.06314,0.343006,0.002774,benign
0.47287,65,28,E,4,2.542977,0.279335,0.893961,0.042199,0.091396,0.490511,0.23857,12.665682,0.266374,0.00414,benign
0.712966,72,73,E,2,3.282367,0.124337,0.282642,0.097028,0.060788,0.451975,0.179036,15.973358,0.272963,0.002773,benign
0.695133,93,86,NE,9,3.512504,0.255206,0.703869,0.049469,0.195558,0.345195,0.287358,29.544661,0.262926,0.002107,benign
0.431363,70,26,NW,2,6.15985,0.382774,0.395522,0.051774,0.074175,0.310372,0.115169,12.599347,0.111396,0.006084,benign
0.824641,59,123,S,5,4.146818,0.47414,0.647384,0.040463,0.063615,0.36896,0.072109,32.92512,0.177161,0.016362,virus
0.696303,59,11,NE,4,3.974856,0.940141,0.509388,1.863354,0.080522,0.309078,4.507472,2.853344,0.125397,0.006344,benign
0.585188,62,236,S,7,4.657575,0.273348,0.45512,0.039779,0.059908,0.319112,0.037802,33.728789,0.130426,0.018665,benign
0.239774,80,125,S,3,4.494643,0.371837,0.432084,0.107168,0.210181,0.458433,0.50174,26.803758,0.191018,0.007483,benign
0.285156,83,239,N,1,3.726219,0.600098,0.294261,0.043259,0.147346,0.171822,0.039887,22.562748,0.07417,0.012485,benign
0.20006,93,140,S,1,4.663769,0.216369,0.498765,0.039118,0.182545,0.479724,0.258547,33.32891,0.155438,0.006272,benign
0.629436,81,236,NE,5,4.229813,0.689283,0.986896,1.70273,0.08358,0.257074,5.353746,2.654626,0.091963,0.005997,benign
0.316046,93,102,S,3,4.609065,0.279813,0.299828,0.020056,0.088955,0.270995,0.031346,64.437015,0.099702,0.006363,benign
0.733107,93,7,S,4,5.379069,0.821778,0.778229,0.033722,0.072478,0.307094,0.056456,52.255187,0.025382,0.004722,benign
0.307881,72,64,NE,6,2.857616,0.594215,0.648115,0.030201,0.105015,0.537453,0.797414,10.443821,0.065879,0.004036,benign
0.833572,84,240,NE,9,3.091381,0.355323,0.152431,0.021493,0.042192,0.468166,0.049462,37.35009,0.15715,0.011433,benign
0.404952,95,184,NW,4,2.7019,0.367892,0.20485,0.003507,0.023905,0.158531,0.006203,13.067113,0.114119,0.012887,benign
0.818381,95,131,NW,6,3.168184,0.665081,0.801789,0.190744,0.267254,0.564496,0.498687,8.087187,0.05865,0.03972,benign
0.288809,90,7,NW,3,2.411864,0.54515,0.129485,0.105428,0.123383,0.816996,0.252025,11.683986,0.088369,0.042344,benign
0.400036,64,37,NW,9,3.413746,0.757271,0.081388,0.004955,0.021322,0.181106,0.016045,42.297357,0.09864,0.055517,benign
0.651436,59,228,NW,9,3.413746,0.51724,0.086081,0.009247,0.018152,0.039599,0.0238,53.523279,0.089093,0.05801,benign
0.364834,93,245,NW,8,3.413746,0.573347,0.039693,0.024192,0.009203,0.230418,0.030143,33.576818,0.086541,0.0612,benign
0.373811,87,191,NW,3,3.413746,0.649983,0.074841,0.026616,0.008791,0.238656,0.030896,33.164172,0.054116,0.063361,benign
0.3952,73,188,NW,5,3.413746,0.602435,0.03812,0.022226,0.008535,0.220824,0.032198,33.37166,0.100902,0.06018,benign
0.376632,69,246,NW,4,3.413746,0.228584,0.040817,0.03155,0.008957,0.240501,0.033062,37.139833,0.121664,0.058003,benign
0.600585,61,95,NW,5,3.879005,0.328924,0.118477,0.016896,0.010243,0.073155,0.057386,23.602213,0.167535,0.06776,benign
0.598406,85,9,NW,2,3.161822,0.431633,0.118517,0.039746,0.011758,0.026986,0.056279,29.990242,0.157374,0.067722,benign
0.260681,75,131,NW,2,3.222026,0.186152,0.092506,0.034115,0.007133,0.111513,0.244353,38.442756,0.160092,0.039195,benign
0.175583,93,129,NW,7,1.717046,0.278065,0.158593,0.091572,0.007144,0.176507,0.432115,32.254509,0.21603,0.043741,benign
0.330206,81,195,NW,4,1.816429,0.220471,0.079074,0.040309,0.010461,0.183186,0.114192,28.749577,0.259182,0.045391,benign
0.804453,87,95,NW,7,1.159698,0.123008,0.028629,0.015446,0.011279,0.315295,0.051544,27.001338,0.374785,0.018384,benign
0.655557,96,176,NW,7,4.551661,0.564501,0.065352,0.017261,0.004936,0.079308,0.208642,21.078187,0.069052,0.071361,benign
0.85362,72,190,NW,8,3.150926,0.295991,0.08018,0.004008,0.00987,0.012703,0.035604,32.207209,0.498743,0.18252,benign
0.682356,92,39,NW,3,6.819726,0.744914,0.365465,0.032492,0.062226,0.372768,0.501365,87.180683,0.029253,0.016446,benign
0.774094,76,127,NW,3,5.443509,0.435051,0.018108,0.006694,0.002475,0.039271,0.009947,48.176481,0.147337,0.173382,benign
0.595397,64,1,NW,8,5.676551,0.417893,0.029532,0.006531,0.004556,0.042766,0.017906,73.808765,0.118437,0.127667,benign
0.420638,60,136,NW,6,4.58882,0.220232,0.235259,0.017439,0.092578,0.221873,0.018601,65.627691,0.349457,0.10341,benign
0.262112,59,122,NW,2,1.332644,0.24702,0.239319,0.014531,0.06837,0.296018,0.028192,67.414604,0.27108,0.097468,benign
0.057933,69,177,NW,6,1.22541,0.122077,0.018993,0.002353,0.002961,0.304819,0.012567,41.033723,0.342642,0.186633,benign
0.060093,72,227,NW,1,1.268395,0.123004,0.032195,0.019699,0.01088,0.287096,0.029195,39.858999,0.240861,0.063196,benign
0.085784,65,180,NW,6,4.081866,0.595783,0.125464,0.137894,0.018784,0.692295,1.034731,25.052181,0.008992,0.183253,benign
0.305702,72,197,NW,7,4.059354,0.719838,0.085995,0.097583,0.009817,0.435593,1.142267,26.341457,0.149685,0.183535,benign
0.389327,75,17,NW,4,4.273646,0.552259,0.088417,0.045928,0.01388,0.371115,0.602204,42.090009,0.254862,0.210205,benign
0.50762,73,194,NW,1,3.873235,0.320979,0.023313,0.046104,0.011963,0.053785,0.088591,19.896099,0.137145,0.151863,benign
0.157616,81,31,NW,3,5.689577,0.373665,0.020095,0.033042,0.006873,0.054467,0.078351,24.429149,0.110588,0.176049,benign
0.43155,82,61,NW,1,4.551661,0.44882,0.016205,0.0262,0.001697,0.016515,0.209659,4.805426,0.132613,0.091533,benign
0.202042,88,33,NW,9,5.124522,0.308286,0.021675,0.010695,0.006185,0.035705,0.093096,30.084038,0.141273,0.203682,benign
0.218242,61,235,NW,9,4.993489,0.446975,0.026718,0.019514,0.007856,0.060959,0.045066,29.736736,0.145189,0.201642,benign
0.244735,64,6,NW,4,3.239451,0.121182,0.00481,0.009811,0.00287,0.036456,0.236864,19.123844,0.407835,0.132376,benign
0.30275,63,207,NW,1,3.791413,0.220851,0.096339,0.023088,0.070433,0.104184,0.1411,19.947859,0.194859,0.071984,benign
0.307391,68,155,NW,6,3.827887,0.79961,0.030352,0.035714,0.004608,0.366333,0.096827,41.647269,0.003626,0.150873,benign
0.365932,75,29,NW,8,3.94365,0.351456,0.120674,0.026396,0.10702,0.130158,0.031184,20.451762,0.204586,0.048376,benign
0.459309,87,56,NW,1,7.07439,0.77939,0.032028,0.013508,0.002957,0.045845,0.077848,58.557194,0.028092,0.144648,benign
0.319322,80,96,NW,3,5.585133,0.778376,0.030824,0.013909,0.003024,0.146582,0.108726,57.839935,0.0285,0.208379,benign
0.533725,85,142,NW,7,14.213524,0.733419,0.103602,0.066346,0.024431,0.172557,0.130737,82.666863,0.02899,0.158529,benign
0.813266,72,65,NW,9,14.710813,0.731326,0.073747,0.052104,0.009176,0.12827,0.137583,19.514192,0.038744,0.084128,benign
0.825972,91,220,NW,3,15.485498,0.747692,0.064689,0.082773,0.011607,0.153755,0.182059,17.342818,0.029613,0.110944,benign
0.804641,94,220,NW,7,14.952881,0.628926,0.054683,0.028925,0.013797,0.093469,0.063274,72.401896,0.042845,0.050956,benign
0.590727,71,74,NW,9,20.874906,0.750288,0.078587,0.803603,0.011542,0.572415,5.807689,7.309679,0.032123,0.171395,benign
0.733726,66,234,NW,1,25.976535,0.782204,0.116112,0.019633,0.016682,0.384235,0.034265,119.529822,0.018823,0.349799,benign
0.840388,64,164,NW,2,27.807939,0.810875,0.10159,0.048999,0.019325,0.219835,0.081779,66.555648,0.019164,0.322888,benign
0.681704,70,137,NW,2,27.453225,0.80768,0.113674,0.244185,0.022424,0.137138,0.099122,55.888812,0.025764,0.17312,benign
0.973621,77,62,NW,1,28.281014,0.757729,0.11737,0.013479,0.021592,0.063112,0.036987,122.735981,0.018253,0.290549,benign
0.532654,70,55,NW,3,28.908087,0.820326,0.116309,0.286863,0.020397,0.136176,0.13489,48.322019,0.023659,0.178744,benign
0.321881,68,130,NW,6,29.665634,0.835604,0.137854,0.541966,0.095706,0.503035,1.967378,26.120586,0.015526,0.263059,benign
0.804229,81,232,NW,7,29.957222,0.856347,0.134096,0.313806,0.105702,0.351798,1.38436,26.72933,0.017586,0.303792,benign
0.593736,86,7,NW,8,45.900761,0.957778,0.17257,0.139632,0.033087,0.343908,0.310819,130.484359,0.007188,0.381139,virus
0.717483,70,144,NW,8,47.55063,0.957667,0.180438,0.270033,0.11285,0.103503,0.45302,126.319508,0.008046,0.393984,benign
0.477568,90,114,NW,7,45.62395,0.932538,0.160506,0.29727,0.028601,0.574198,1.868719,83.24792,0.007711,0.341938,benign
0.513785,94,8,NW,6,45.467152,0.933176,0.161491,0.321192,0.02949,0.635008,0.430538,84.036857,0.016419,0.343279,benign
0.677547,93,83,NW,6,47.720551,0.878936,0.173916,0.343737,0.130703,0.437826,1.330861,125.684566,0.017251,0.359008,benign
0.653586,60,133,NW,9,51.758918,0.818075,0.171441,0.263583,0.065323,0.462976,0.345722,100.862118,0.015639,0.509086,benign
0.212272,83,156,NW,1,56.161176,0.97226,0.197777,0.10728,0.048568,0.265743,0.242931,109.999517,0.002752,0.208278,benign
0.305349,68,159,NW,3,55.46033,0.877139,0.200426,0.204166,0.052618,0.314795,0.311468,108.78453,0.016606,0.472333,benign
0.710504,72,121,NW,8,67.496228,0.929002,0.215774,0.594869,0.048248,0.320029,1.964157,32.495234,0.009557,0.446718,benign
0.685312,71,247,NW,2,71.159425,0.890709,0.193852,0.527007,0.03695,0.181326,0.429301,62.637151,0.008539,0.40703,benign
0.677117,95,22,NW,7,68.971801,0.933176,0.208871,0.553302,0.050078,0.145894,0.356502,117.241107,0.007251,0.41272,benign
0.755186,69,60,NW,5,70.429824,0.902603,0.210847,0.422609,0.022516,0.196633,1.656665,41.216531,0.009568,0.398439,benign
0.750121,70,149,NW,4,72.275423,0.918503,0.214292,0.528389,0.039724,0.427217,1.038763,47.699919,0.009064,0.412547,virus
0.80622,92,1,NW,3,73.631195,0.94256,0.22311,1.896753,0.105575,0.586591,2.496629,21.260046,0.003142,0.110859,benign
0.771207,59,229,NW,2,73.442471,0.931812,0.224756,0.238286,0.020735,0.209524,0.907784,55.755188,0.007181,0.417787,benign
0.61907,78,241,NW,9,82.848462,0.935568,0.235836,0.333841,0.099666,0.426276,8.004871,126.290938,0.008855,0.481686,benign
0.654115,90,137,NW,5,83.650644,0.934166,0.236825,0.363557,0.112066,0.354082,5.464854,126.195599,0.007086,0.308369,benign
0.382659,64,137,NW,6,91.814056,0.960459,0.254422,0.284837,0.12705,0.731392,0.536599,166.258033,0.005851,0.081127,benign
0.115581,64,9,NW,3,93.704897,0.937122,0.24815,0.229694,0.124095,0.527958,0.396253,165.144622,0.007281,0.09676,benign
0.718272,78,220,NW,5,98.943918,0.972388,0.265621,0.265681,0.029253,0.107446,0.33287,36.742635,0.002811,0.508914,benign
0.669744,95,42,NW,2,99.447009,0.970357,0.265904,0.287192,0.028843,0.098858,0.357224,36.414111,0.002647,0.593803,benign
0.548252,63,45,NW,4,103.941308,0.983373,0.276981,0.285513,0.120477,0.46651,0.740287,94.535257,0.001392,0.338179,benign
0.462517,91,26,NW,4,106.751483,0.964322,0.271355,2.118333,0.083148,0.208316,3.240276,20.868426,0.003116,0.561917,virus
0.952907,70,72,NW,8,107.590808,0.981629,0.280697,0.157232,0.090557,0.193953,0.259782,92.354038,0.001186,0.535779,benign
0.466026,63,214,NW,1,115.18591,0.958344,0.278937,1.660841,0.139617,0.364167,2.392191,25.781238,0.003739,0.367825,virus
0.356981,94,68,NW,1,116.276807,0.956368,0.273987,1.287249,0.13999,0.408915,2.442643,27.944806,0.004774,0.384179,benign
0.202599,64,34,NW,1,118.078042,0.974338,0.279353,0.283522,0.104545,0.249666,1.955396,57.81236,0.005457,0.518314,benign
0.546865,92,166,NE,1,2.947786,0.495371,0.212113,0.11297,0.04793,0.096554,1.301163,1.790971,0.095754,0.006086,benign
0.267711,68,1,SE,2,3.000997,0.616855,0.175492,0.017325,0.044248,0.50144,1.141263,61.152616,0.079363,0.009742,benign
0.540324,90,167,NE,1,2.409477,0.577623,0.287733,0.094979,0.102896,0.076033,0.108655,1.908904,0.059572,0.002498,benign
0.414224,82,85,NE,9,2.708492,0.375288,0.210149,0.11293,0.043901,0.099117,2.4781,1.771408,0.096233,0.006094,benign
0.856717,87,189,S,6,4.289089,0.636805,0.177462,0.03828,0.073198,0.704536,0.06995,59.257179,0.102162,0.009114,benign
0.899253,86,108,S,7,4.776122,0.398889,0.261698,0.022382,0.066198,0.450198,0.086894,57.576745,0.080335,0.015589,benign
0.871202,62,155,S,3,3.088513,0.35524,0.087663,0.016988,0.071704,0.383884,0.06284,57.804266,0.176438,0.008838,benign
0.895364,73,9,S,4,5.267414,0.666116,0.311818,0.059206,0.069466,0.723585,0.066588,62.342431,0.115803,0.007755,benign
0.482432,95,34,N,3,6.367758,0.608115,0.351141,0.160644,0.118617,0.226308,0.656483,14.980753,0.053655,0.010998,benign
0.595476,91,217,S,4,1.635151,0.419556,0.030787,0.009826,0.050799,0.429338,0.007427,59.142732,0.279233,0.019342,benign
0.483707,60,70,SE,6,2.890392,0.518065,0.421398,0.034555,0.051326,0.409566,0.185539,70.736562,0.081604,0.008808,benign
0.006878,96,24,E,6,2.883701,0.203547,0.240615,0.03193,0.081716,0.339344,0.07184,32.340758,0.208496,0.020302,benign
0.28604,74,179,S,7,1.277077,0.549895,0.118721,0.010557,0.017109,0.455236,0.031083,58.95309,0.191422,0.002786,benign
0.56774,61,177,NE,3,3.373515,0.538085,0.229859,0.113813,0.073013,0.25613,2.99967,2.167289,0.089362,0.005057,benign
0.689682,88,35,NE,2,5.26059,0.183678,0.297215,0.053978,0.126076,0.263414,0.080493,31.372511,0.292508,0.003895,benign
0.548528,94,233,E,3,3.270135,0.192937,0.214253,0.038466,0.087263,0.332394,0.142087,32.842272,0.204403,0.015271,benign
0.880185,84,236,SW,9,1.750443,0.291605,0.307146,0.011353,0.043717,0.175422,0.017785,38.667975,0.15918,0.011005,benign
0.702311,63,179,E,7,3.678522,0.708879,0.661426,0.047206,0.195891,0.501381,0.137094,48.422686,0.054856,0.013409,benign
0.782199,83,237,SE,1,2.541406,0.536962,0.375011,0.038068,0.064073,0.587782,0.063099,72.487893,0.093999,0.011151,benign
0.631422,94,168,S,2,3.062887,0.257357,0.421764,0.028153,0.049093,0.531162,0.039492,34.01973,0.193649,0.015642,benign
0.203705,70,111,S,1,2.19066,0.245673,0.107675,0.01295,0.020982,0.027795,0.003728,50.885361,0.196301,0.017283,benign
0.594894,73,38,E,4,3.413746,0.200681,0.296104,0.01946,0.122192,0.095269,0.133417,36.104934,0.21064,0.007738,benign
0.643179,70,184,S,1,4.556202,0.259183,0.32571,0.039238,0.117988,0.283617,0.03662,64.420051,0.109151,0.006393,benign
0.368754,87,175,S,2,5.659669,0.806703,0.434673,0.018554,0.078954,0.195453,0.096434,48.158186,0.204433,0.010831,benign
0.885716,87,79,S,2,2.164578,0.350606,0.098209,0.01687,0.075786,0.390601,0.072158,58.037843,0.159926,0.009696,benign
0.163097,71,50,S,1,1.204274,0.192515,0.026161,0.001987,0.017741,0.054575,0.000938,52.099581,0.225495,0.015625,benign
0.899726,74,135,SE,3,4.978847,0.577492,0.329284,0.056128,0.066708,0.701985,0.067391,61.633999,0.085859,0.016795,virus
0.669891,64,98,E,5,3.272571,0.279774,0.323107,0.030558,0.142619,0.35238,0.156667,37.806479,0.192074,0.011925,benign
0.855943,92,122,E,9,3.019842,0.069257,0.370417,0.048629,0.057117,0.423129,0.18856,17.692608,0.352831,0.003011,benign
0.430646,93,47,N,9,5.599331,0.62422,0.318622,0.092248,0.120725,0.193061,1.937871,17.874785,0.054886,0.01274,benign
0.89998,93,160,E,6,3.379881,0.226208,0.563231,0.030627,0.235141,0.335169,0.156602,34.267493,0.207372,0.013462,benign
0.934499,66,71,E,4,3.413746,0.211502,0.68255,0.03062,0.193329,0.338989,0.158879,36.978907,0.200219,0.012249,benign
0.540211,78,59,SE,6,1.408454,0.670676,0.314467,0.013985,0.082312,0.39619,0.099936,68.339366,0.064698,0.014434,benign
0.398631,94,123,S,9,3.939016,0.177962,0.375948,0.015457,0.056263,0.157779,0.015139,57.469523,0.209546,0.00629,benign
0.529845,94,78,E,6,2.006352,0.060676,0.412897,0.012305,0.095836,0.331806,0.043956,36.300024,0.456725,0.002642,benign
0.893216,63,174,NE,3,5.785642,0.75038,0.854076,0.100725,0.07887,0.536486,0.276017,34.072222,0.037826,0.001889,benign
0.394311,86,41,NE,6,2.347072,0.659153,0.300743,0.052127,0.091312,0.197446,1.091793,9.845573,0.052409,0.010183,benign
0.420782,94,193,NE,6,3.293182,0.177444,0.234357,0.042705,0.161549,0.214676,1.527414,28.191131,0.261649,0.002105,benign
0.895498,95,224,NE,8,2.366234,0.365785,0.173636,0.011676,0.026423,0.176436,0.087753,35.925718,0.130717,0.012707,benign
0.813953,68,154,S,8,3.673024,0.510732,0.485728,0.051087,0.067547,0.347541,0.070768,32.181106,0.181707,0.011825,benign
0.226141,75,101,S,1,1.79223,0.223537,0.080945,0.002979,0.014459,0.070013,0.012387,52.967217,0.197044,0.006174,benign
0.599989,84,129,E,8,2.630483,0.112473,0.773759,0.043436,0.080025,0.470234,0.112217,13.771522,0.488606,0.004501,benign
0.56488,63,181,E,7,2.006874,0.106417,0.781814,0.065116,0.076285,0.407996,0.327171,13.486501,0.393905,0.005133,benign
0.670828,89,102,E,7,2.81837,0.137642,0.59581,0.092579,0.061209,0.437955,0.192318,12.886545,0.364453,0.003321,benign
0.43051,61,230,NW,7,6.020474,0.386132,0.386856,0.044158,0.049914,0.336705,0.086999,13.068162,0.112455,0.006299,virus
0.827915,82,93,S,6,4.762884,0.529355,0.458493,0.05075,0.06888,0.330876,0.077067,31.857599,0.12558,0.017147,benign
0.498684,71,200,NW,4,4.862163,0.293669,0.50406,0.042138,0.062223,0.401634,0.053623,29.737359,0.167316,0.018487,benign
0.246755,81,88,S,5,4.990591,0.378005,0.429323,0.122759,0.194043,0.535964,0.514743,26.614495,0.172772,0.007839,benign
0.491417,82,161,N,6,6.770613,0.637256,0.35388,0.195998,0.147374,0.259929,2.135381,13.240028,0.055723,0.010993,benign
0.354574,96,59,S,4,4.646812,0.257095,0.411673,0.04333,0.068357,0.231932,0.370378,26.80126,0.219658,0.004448,benign
0.413445,77,47,NE,2,4.700211,0.659395,1.001089,1.093095,0.083486,0.261899,2.927937,2.671128,0.089111,0.00606,benign
0.730828,80,91,S,1,5.454609,0.545198,0.780488,0.03187,0.073144,0.287894,0.046396,53.063799,0.022805,0.004622,virus
0.933742,88,188,S,7,3.419412,0.560109,0.522763,0.041803,0.103826,0.514839,0.163702,49.605358,0.057553,0.005831,benign
0.580418,86,159,E,3,2.742199,0.136547,0.820161,0.065168,0.075677,0.479256,0.329826,13.58607,0.392934,0.004755,benign
0.830384,79,227,NE,7,1.925136,0.25844,0.129935,0.010151,0.024951,0.22529,0.017537,37.327188,0.210486,0.004035,benign
