h_s1,h_s2,s_a1,log,ty_cr,per_i,per_u,per_s,sys_vol,sys_op,m_rp,q_zx,q_km,m_xi,v_sp,class
0.440976,94,236,NW,8,115.157117,0.964127,0.280472,1.4745,0.13985,0.358257,2.267419,26.828507,0.003162,0.310868,benign
0.338436,72,118,NW,8,116.40472,0.953248,0.272703,1.158772,0.140233,0.409953,2.48247,28.088788,0.006597,0.477649,benign
0.300819,87,202,NW,8,118.193317,0.975432,0.287011,0.687559,0.105273,0.132586,2.509344,67.517676,0.002622,0.321907,benign
0.577712,63,236,NE,2,2.325865,0.554468,0.21767,0.099646,0.050071,0.086532,0.184715,1.812676,0.093068,0.006086,benign
0.215572,92,123,SE,2,2.072412,0.617387,0.139321,0.015799,0.045031,0.607031,0.630553,61.689877,0.079709,0.012877,benign
0.524916,90,224,NE,7,2.452461,0.571059,0.449559,0.097979,0.140892,0.416376,0.12517,6.288276,0.053928,0.002482,benign
0.51298,67,79,NE,4,3.655298,0.389542,0.211612,0.113314,0.043526,0.09662,2.562084,1.78991,0.096227,0.006088,benign
0.491762,84,72,S,6,4.188509,0.630574,0.098815,0.029491,0.074937,0.684024,0.040175,59.287725,0.098719,0.01332,benign
0.89721,87,110,S,2,4.658903,0.562926,0.280096,0.028737,0.069821,0.67239,0.085438,58.749583,0.08403,0.009121,benign
0.897405,70,120,S,6,3.195175,0.425471,0.127884,0.017169,0.073011,0.385469,0.065739,57.86572,0.168033,0.008925,benign
0.889036,68,36,S,6,5.121808,0.670336,0.31628,0.060123,0.071096,0.736201,0.066839,61.849181,0.04919,0.010988,benign
0.479191,92,120,N,8,6.885706,0.606284,0.347384,0.157446,0.100469,0.218783,3.955756,15.802319,0.054982,0.011773,benign
0.723867,89,154,N,4,2.047361,0.362468,0.025351,0.010077,0.049961,0.274431,0.015304,66.709513,0.315823,0.018683,benign
0.774756,61,81,SE,1,3.660884,0.476352,0.400588,0.047902,0.236648,0.491986,1.31915,69.16596,0.08169,0.008186,benign
0.007221,85,29,E,1,3.01855,0.221508,0.272679,0.039291,0.083633,0.332189,0.072497,31.92544,0.192471,0.020177,benign
0.562519,63,178,S,1,1.292548,0.589797,0.111445,0.018083,0.052674,0.655317,0.032535,58.694489,0.216081,0.010498,benign
0.567311,59,136,NE,6,2.561284,0.544812,0.263222,0.113814,0.245639,0.350379,2.445236,2.592909,0.069256,0.003745,benign
0.450758,81,224,NE,1,4.85976,0.181408,0.21369,0.041513,0.126045,0.241802,0.030798,33.344453,0.286451,0.005614,benign
0.744329,61,50,E,2,3.413746,0.179404,0.207573,0.035617,0.113415,0.332816,0.147095,34.927506,0.207027,0.011821,benign
0.852223,66,245,SW,2,1.272441,0.19954,0.408398,0.0339,0.098527,0.319935,0.018927,41.449528,0.287921,0.007071,benign
0.751274,68,248,E,3,3.913617,0.753008,0.693255,0.042884,0.153568,0.425682,0.090834,48.177003,0.039069,0.005565,benign
0.899457,88,39,SE,6,6.42219,0.531898,0.313843,0.04742,0.075781,0.650132,0.06299,73.927506,0.123356,0.010148,benign
0.641887,70,217,NW,6,3.036301,0.381955,0.530341,0.027301,0.014026,0.606037,0.039522,33.455324,0.211225,0.014354,benign
0.204309,79,66,S,4,3.182326,0.216141,0.325605,0.035309,0.037837,0.035997,0.004857,48.290486,0.192995,0.019609,benign
0.681989,65,127,E,6,3.413746,0.20006,0.45598,0.02058,0.14809,0.272665,0.152811,36.216111,0.210516,0.008873,benign
0.086029,70,169,S,8,4.551661,0.249728,0.298063,0.047861,0.119418,0.318741,0.036449,66.588104,0.168489,0.006467,benign
0.442616,62,241,S,7,5.643502,0.650289,0.250467,0.018014,0.067409,0.203532,0.096489,49.861745,0.211706,0.006554,benign
0.915975,79,49,S,5,3.11999,0.285248,0.108469,0.017476,0.075907,0.351318,0.074011,58.197821,0.17247,0.008772,benign
0.318495,65,189,S,1,2.297079,0.217231,0.095116,0.00351,0.025654,0.158894,0.01065,53.307222,0.204456,0.006937,benign
0.918425,71,142,SE,1,4.507745,0.510696,0.338177,0.055422,0.057623,0.679131,0.071499,61.47859,0.112389,0.017297,benign
0.434869,86,89,E,8,3.072327,0.279722,0.275162,0.023758,0.140489,0.35075,0.134725,35.796278,0.191691,0.011934,benign
0.869541,62,202,E,1,3.203951,0.079512,0.306994,0.052728,0.056042,0.437721,0.179256,19.283955,0.337355,0.002752,benign
0.33888,93,130,N,3,4.551661,0.62814,0.292653,0.069552,0.176512,0.185301,0.038155,22.090439,0.052643,0.01287,benign
0.862917,65,187,E,5,3.375095,0.183955,0.427149,0.030406,0.232691,0.33455,0.148876,34.16604,0.209179,0.014546,benign
0.931636,74,115,E,4,3.413746,0.241729,0.803323,0.030696,0.242921,0.338002,0.158386,36.900898,0.202353,0.01221,benign
0.139947,91,209,SE,6,1.137915,0.67633,0.159757,0.010126,0.042623,0.497957,0.10041,67.618205,0.075156,0.016769,benign
0.344059,65,137,S,3,3.954986,0.178207,0.208185,0.010029,0.054936,0.134703,0.01373,57.406173,0.208072,0.006156,benign
0.542393,64,40,E,8,2.030457,0.152569,0.352815,0.00783,0.093383,0.055306,0.050138,35.388032,0.344449,0.003013,benign
0.500856,73,119,NE,8,5.420412,0.672227,0.361328,0.098416,0.068886,0.53619,0.829598,33.635786,0.167373,0.002066,benign
0.408645,65,220,NE,8,3.783543,0.659238,0.379207,0.2918,0.091129,0.302643,8.801527,8.799893,0.046135,0.009891,benign
0.830966,92,229,NE,7,3.238721,0.219008,0.34284,0.049504,0.216355,0.332617,1.030974,30.685778,0.274405,0.002084,benign
0.896129,90,140,NE,5,2.378933,0.369905,0.175055,0.051151,0.031856,0.202463,0.088162,34.856223,0.128865,0.012206,benign
0.811674,79,120,S,7,3.634537,0.469065,0.446355,0.05111,0.069233,0.33451,0.064388,32.644951,0.196775,0.019026,benign
0.224998,61,127,S,9,1.137915,0.259843,0.031646,0.002322,0.012877,0.036302,0.016054,52.835492,0.194561,0.005237,benign
0.585004,80,100,E,4,2.635613,0.159964,0.69509,0.043301,0.083022,0.405529,0.181719,13.729134,0.370432,0.004307,benign
0.759263,66,175,E,4,1.993662,0.148221,0.717759,0.042811,0.078026,0.287616,0.147899,13.666247,0.375883,0.003139,benign
0.433317,88,10,E,5,2.373499,0.147989,0.557489,0.093328,0.060976,0.483194,0.164449,12.444141,0.228373,0.003319,benign
0.436584,90,36,NW,2,5.938888,0.387479,0.371621,0.043979,0.050811,0.352827,0.074181,17.717714,0.110022,0.010925,benign
0.831743,73,224,S,1,5.275497,0.759745,0.757509,0.049488,0.068649,0.326406,0.081175,31.084629,0.088039,0.006669,benign
0.579308,90,134,NW,5,4.695813,0.263038,0.500957,0.040168,0.060793,0.351364,0.040224,30.019941,0.135949,0.019735,benign
0.221365,84,57,S,4,4.201799,0.359319,0.433098,0.100508,0.210503,0.548879,0.501562,26.972924,0.191589,0.007241,benign
0.466791,79,47,N,5,6.808052,0.535809,0.337635,0.16768,0.196576,0.288351,2.468655,14.526502,0.06256,0.011313,benign
0.202778,94,52,S,4,4.640417,0.159302,0.296139,0.034619,0.067158,0.225303,0.270391,25.690882,0.225673,0.005205,benign
0.722221,96,226,S,4,5.055128,0.526908,0.750199,0.029848,0.073708,0.283188,0.046343,53.064721,0.031805,0.005289,benign
0.900528,94,202,S,6,3.42049,0.575924,0.679912,0.041794,0.087094,0.48914,0.140177,51.41647,0.048894,0.005622,benign
0.5543,79,187,E,8,2.986186,0.030011,0.932007,0.0702,0.072798,0.6382,0.365883,13.416036,0.428271,0.005268,benign
0.751776,66,171,NE,2,1.734115,0.227275,0.144761,0.010224,0.024759,0.368457,0.020022,37.676468,0.297297,0.003376,benign
0.462144,90,76,NW,5,5.669921,0.369159,0.540887,0.042383,0.07209,0.407566,0.072313,28.465895,0.188026,0.014418,benign
0.433586,72,162,NW,9,5.633537,0.387464,0.397324,0.049244,0.04914,0.343884,0.085167,19.108297,0.109734,0.014135,benign
0.830773,63,157,NW,7,3.186358,0.607186,0.720429,0.181046,0.250016,0.581511,0.404509,15.238069,0.048273,0.031776,benign
0.436185,88,63,NW,7,4.226384,0.401732,0.318971,0.084339,0.100352,0.415481,0.113039,15.582991,0.106238,0.008759,benign
0.628646,68,136,NW,1,3.413746,0.262499,0.053054,0.004496,0.007214,0.04984,0.027522,35.870907,0.138876,0.052017,benign
0.633744,84,105,NW,9,3.413746,0.57811,0.062747,0.004618,0.037117,0.178204,0.035813,45.38805,0.080483,0.052284,benign
0.700333,72,198,NW,1,3.413746,0.347807,0.070169,0.005566,0.007324,0.026253,0.019179,51.679575,0.123519,0.057006,benign
0.391755,69,124,NW,7,3.413746,0.619106,0.095082,0.026376,0.008762,0.207329,0.030825,33.193555,0.070182,0.056589,benign
0.273206,74,138,NW,7,3.413746,0.571199,0.037785,0.024286,0.010047,0.234144,0.03237,34.23216,0.083734,0.06104,benign
0.314316,61,95,NW,6,3.413746,0.536036,0.041412,0.024239,0.008851,0.25458,0.033358,39.784429,0.084105,0.060966,benign
0.2242,89,109,NW,1,3.58504,0.299695,0.083559,0.079525,0.006701,0.086615,0.046696,36.006024,0.120664,0.063568,benign
0.24998,67,222,NW,8,2.500161,0.202076,0.136078,0.067182,0.012146,0.075842,0.126242,32.570498,0.144443,0.05815,benign
0.697581,66,206,NW,1,1.856177,0.084711,0.050007,0.0811,0.013518,0.286578,0.079689,27.426783,0.330989,0.015486,benign
0.4244,59,208,NW,4,1.137915,0.107854,0.149421,0.079024,0.017421,0.356729,0.436941,20.253026,0.326965,0.032036,benign
0.702181,90,109,NW,8,4.803957,0.517878,0.033229,0.013561,0.008323,0.14289,0.054075,62.618764,0.171737,0.036069,benign
0.677383,67,215,NW,2,4.49091,0.466569,0.059339,0.009052,0.008526,0.074546,0.175199,68.507103,0.166951,0.115884,benign
0.692415,90,105,NW,8,2.806977,0.101834,0.029734,0.005717,0.006007,0.045229,0.048438,71.683666,0.463892,0.178433,benign
0.896094,94,12,NW,6,6.35736,0.550057,0.117166,0.00948,0.022564,0.132062,0.210126,67.000305,0.371733,0.130879,benign
0.801258,67,70,NW,1,5.689577,0.481042,0.028351,0.00782,0.002716,0.041782,0.022963,32.36299,0.08401,0.142987,benign
0.570083,87,177,NW,1,4.831812,0.358461,0.022739,0.004922,0.004015,0.03524,0.016685,75.236647,0.161747,0.162332,benign
0.059702,79,38,NW,5,2.26984,0.085231,0.016144,0.001034,0.001699,0.215557,0.008817,40.948931,0.380362,0.189237,benign
0.26932,70,201,NW,2,2.466961,0.235981,0.29086,0.022817,0.063943,0.243079,0.031862,62.692923,0.235143,0.05263,benign
0.243101,59,182,NW,4,1.204358,0.094671,0.030815,0.018515,0.008207,0.323944,0.023231,54.206657,0.247038,0.10878,benign
0.135706,84,226,NW,5,1.204717,0.091212,0.021328,0.010045,0.013424,0.322265,0.028712,61.420653,0.304756,0.140014,benign
0.235279,65,210,NW,6,2.891653,0.485476,0.119425,0.053751,0.018341,0.159283,0.718662,24.619194,0.206189,0.17699,benign
0.108701,89,168,NW,8,2.28706,0.73161,0.065238,0.085214,0.012376,0.229075,0.697121,25.776721,0.129813,0.087026,benign
0.403358,83,131,NW,3,4.609869,0.459809,0.026892,0.051785,0.009078,0.06189,0.133872,24.678978,0.162231,0.152924,benign
0.160235,85,110,NW,7,5.479971,0.415739,0.021232,0.082845,0.006681,0.062917,0.068098,26.849244,0.108877,0.159177,benign
0.258496,75,53,NW,7,5.514436,0.401847,0.0205,0.043442,0.003939,0.053147,0.092969,25.630104,0.10322,0.148254,benign
0.323292,87,234,NW,4,3.844314,0.106509,0.05712,0.017819,0.049298,0.110029,0.142197,20.058336,0.19399,0.081143,benign
0.18415,91,139,NW,7,5.13215,0.259966,0.02231,0.008245,0.006436,0.046327,0.046407,32.696752,0.163455,0.201619,benign
0.304264,81,43,NW,2,4.197042,0.297573,0.079953,0.013472,0.002005,0.026258,0.142483,19.278108,0.175535,0.079626,benign
0.418551,95,4,NW,3,1.759919,0.149067,0.070779,0.024891,0.049215,0.072535,0.194821,16.159187,0.291719,0.12833,benign
0.454946,73,120,NW,1,3.424316,0.944453,0.028001,0.029919,0.004025,0.337212,0.088657,43.638389,0.008988,0.167442,benign
0.752311,77,6,NW,6,3.413746,0.488405,0.076381,0.023645,0.018882,0.089271,0.042468,20.317201,0.194346,0.101854,benign
0.517391,65,212,NW,2,9.727699,0.695791,0.037318,0.024263,0.002952,0.045481,0.050768,58.594441,0.029146,0.129233,benign
0.305868,94,48,NW,7,3.835473,0.720828,0.031494,0.042863,0.004647,0.338153,0.097002,41.302546,0.005382,0.227549,benign
0.429314,73,91,NW,8,8.717224,0.690126,0.033853,0.031225,0.008763,0.537961,0.152691,62.009067,0.042609,0.140086,benign
0.819136,71,229,NW,3,15.371402,0.738161,0.075972,0.067073,0.010392,0.144707,0.156629,17.696461,0.037313,0.096791,benign
0.514544,79,248,NW,8,16.93933,0.731395,0.062452,0.781404,0.011309,0.570426,4.105047,15.314729,0.034127,0.133614,benign
0.372701,88,154,NW,2,25.527119,0.859011,0.099164,0.026955,0.027192,0.210122,0.0961,117.807893,0.00804,0.331749,benign
0.844026,63,16,NW,4,18.368392,0.813496,0.053152,0.141091,0.011897,0.214546,0.385701,11.563079,0.021914,0.143452,benign
0.440849,83,35,NW,2,27.055962,0.888781,0.094116,0.025437,0.015267,0.169632,0.07987,77.716397,0.01709,0.340344,benign
0.655487,73,115,NW,4,24.2349,0.736036,0.084266,0.951995,0.028243,0.479236,3.188082,20.128752,0.028533,0.168868,benign
0.677245,77,68,NW,2,27.254258,0.761249,0.104057,0.258814,0.029393,0.210016,0.248551,53.168676,0.026932,0.126894,benign
0.732865,94,83,NW,9,27.624788,0.78859,0.115377,0.167968,0.016566,0.065463,0.111282,77.677674,0.024995,0.197728,benign
0.382384,83,49,NW,9,21.397734,0.735675,0.084863,1.238407,0.019276,0.489339,1.860209,16.663897,0.025098,0.263693,benign
0.053057,64,162,NW,6,32.62641,0.816744,0.144428,0.485993,0.033654,0.474091,1.486074,27.546341,0.019209,0.120081,benign
0.361678,82,4,NW,6,33.75893,0.855753,0.143724,0.29595,0.082267,0.43971,1.406472,36.515016,0.017611,0.171679,benign
0.447749,94,131,NW,3,36.641649,0.842126,0.139729,0.875194,0.046635,0.562294,1.838596,22.403251,0.014201,0.307759,benign
0.745373,82,1,NW,6,49.094907,0.931124,0.176693,0.305062,0.13113,0.658379,0.971326,126.691414,0.014925,0.442706,benign
0.462317,87,244,NW,8,45.138323,0.921874,0.159587,0.296493,0.028833,0.665625,4.758042,88.717074,0.012215,0.332608,benign
0.849751,71,86,NW,2,49.644905,0.884515,0.174042,0.303693,0.15514,0.810196,2.056382,127.94593,0.014073,0.40781,benign
0.603745,60,98,NW,6,52.704753,0.807953,0.155664,0.165918,0.059039,0.369263,0.325414,111.240117,0.019731,0.5093,benign
0.875919,88,249,NW,4,47.894902,0.955661,0.179116,0.30838,0.139449,0.575162,0.640042,132.378617,0.015662,0.232762,benign
0.597655,63,158,NW,2,49.864625,0.805647,0.153942,0.159151,0.038947,0.384676,0.277117,110.812091,0.019733,0.505556,benign
0.596192,86,203,NW,9,55.671035,0.903831,0.174081,0.194955,0.037358,0.326548,0.277464,126.83304,0.016337,0.456302,benign
0.699348,91,167,NW,6,69.804458,0.885542,0.194712,0.382356,0.023539,0.074961,1.002354,46.70527,0.008582,0.395125,benign
0.727563,96,77,NW,7,68.715239,0.923762,0.215449,0.460561,0.0272,0.300199,1.775066,34.577441,0.010095,0.408313,benign
0.694318,93,115,NW,9,67.646727,0.892979,0.215625,0.589651,0.035242,0.248092,1.547078,33.57334,0.009916,0.412341,benign
0.734657,62,237,NW,6,60.210255,0.907057,0.190783,0.199857,0.067682,0.341798,0.309833,102.229627,0.008193,0.413427,benign
0.764227,70,141,NW,4,70.721411,0.952961,0.221564,0.499275,0.034848,0.503194,1.623867,45.212047,0.005724,0.480186,benign
0.749299,93,45,NW,4,72.579641,0.918691,0.214923,0.588704,0.036806,0.407183,1.04282,45.831287,0.009312,0.412525,benign
0.770481,80,40,NW,9,71.925056,0.912318,0.215072,1.390059,0.070047,0.275648,2.273615,34.230334,0.007248,0.247554,benign
0.8007,80,80,NW,1,73.599357,0.951524,0.223807,0.207996,0.020852,0.176331,1.688554,51.782675,0.003693,0.461435,benign
0.685756,72,156,NW,2,73.071992,0.961291,0.219879,0.177722,0.054292,0.61345,0.807358,63.41292,0.007397,0.419181,benign
0.700925,75,113,NW,6,86.272053,0.910662,0.246702,0.224128,0.123898,0.226823,2.49611,149.677403,0.006772,0.273099,benign
0.603613,66,69,NW,5,81.244986,0.941897,0.236285,0.365539,0.079651,0.505406,4.527802,126.084427,0.006743,0.564699,benign
0.475887,78,98,NW,7,97.808287,0.961792,0.261956,0.385118,0.02559,0.105079,1.223982,27.885428,0.003379,0.520986,benign
0.551019,83,245,NW,2,89.80902,0.946437,0.248135,0.299965,0.125714,0.518529,0.574998,165.670214,0.00627,0.098993,benign
0.560311,68,221,NW,9,97.855368,0.962615,0.264893,0.307169,0.027322,0.186643,2.503931,31.034635,0.003147,0.504687,benign
0.499173,77,2,NW,4,99.912563,0.966485,0.269959,0.284778,0.026398,0.243321,1.247278,35.351723,0.003287,0.616724,benign
0.637151,70,62,NW,8,101.406603,0.972697,0.270801,0.599545,0.086887,0.403969,1.765328,38.4772,0.002738,0.525097,benign
0.037708,87,57,NW,4,105.165437,0.973702,0.275456,0.661235,0.084583,0.556027,0.998771,106.579635,0.00162,0.447736,benign
0.049268,81,211,NW,8,103.969847,0.983235,0.276769,0.625181,0.132498,0.702314,1.159067,97.035548,0.001385,0.289944,benign
0.710712,65,65,NW,1,114.206576,0.953572,0.274582,0.395497,0.049428,0.22767,4.750357,35.876247,0.004797,0.676772,benign
0.321342,81,161,NW,4,114.717127,0.965067,0.279843,1.513101,0.140292,0.34647,2.150626,31.395038,0.003184,0.216589,benign
0.196812,66,211,NW,7,116.58906,0.973541,0.278356,0.515171,0.128492,0.317423,1.902487,53.754116,0.003676,0.238401,benign
0.068039,94,248,NW,3,117.441483,0.984283,0.277464,0.11104,0.102994,0.188056,1.200603,91.388884,0.00569,0.210524,benign
0.478655,73,133,E,8,3.413746,0.392547,0.446244,0.047134,0.059626,0.364836,0.042282,24.981493,0.106244,0.010555,virus
0.533952,81,102,E,9,1.208713,0.705554,0.225643,0.038515,0.077946,0.195555,0.180108,9.600858,0.335248,0.004263,virus
0.545515,93,112,E,8,5.689577,0.237901,0.428649,0.043566,0.057724,0.686515,0.21673,94.004992,0.133333,0.00933,virus
0.326362,77,29,E,7,4.200465,0.423701,0.163016,0.002484,0.022146,0.04841,0.025198,75.507688,0.101071,0.007702,virus
0.446243,96,85,E,2,4.078501,0.818353,0.364305,0.057234,0.027829,0.357932,0.422064,37.246054,0.279916,0.011621,virus
0.374187,79,72,E,3,3.413746,0.403395,0.448231,0.030023,0.056241,0.118778,0.065091,23.379144,0.1,0.008866,virus
0.324366,78,132,E,5,5.689577,0.407461,0.448052,0.007456,0.037716,0.103291,0.020739,87.078566,0.101648,0.007555,virus
0.787699,88,65,NE,7,6.32902,0.668676,0.619587,0.958087,0.214511,0.796369,3.535575,4.201789,0.148759,0.008721,virus
0.773674,77,139,E,1,4.288479,0.32395,0.155067,0.111383,0.051358,0.437135,0.244015,27.143686,0.178163,0.002461,virus
0.422925,68,20,E,3,3.794244,0.408325,0.927191,0.141289,0.326044,0.116879,0.964682,24.502201,0.17541,0.003308,virus
0.039989,91,176,E,8,5.510967,0.540893,0.17794,0.053893,0.032772,0.663345,0.541752,38.488511,0.036356,0.013803,virus
0.35578,85,51,E,9,2.653826,0.352997,0.582686,0.170335,0.186133,0.228619,0.151952,27.193063,0.396731,0.015335,virus
0.28112,92,58,W,4,3.031,0.111878,0.11632,0.043898,0.01843,0.467435,0.212612,37.223826,0.281969,0.009721,virus
0.454163,59,70,E,3,2.340348,0.224939,0.336089,0.215746,0.124038,0.279693,0.224127,7.368537,0.294365,0.003909,virus
0.460763,88,130,E,2,5.132592,0.487144,0.621019,0.031395,0.057004,0.120498,0.064575,23.760667,0.095688,0.004795,virus
0.828845,88,110,NW,2,19.358954,0.944727,0.54096,0.052173,0.043798,0.128489,0.13106,25.303379,0.005638,0.026514,virus
0.224372,92,132,W,9,1.137915,0.069306,0.440661,0.00897,0.049419,0.219665,0.007123,43.375754,0.137702,0.016845,virus
0.302813,70,207,NE,8,6.827492,0.878241,0.670843,1.129652,0.092359,0.391922,5.131044,2.648617,0.006366,0.010752,virus
0.306932,67,17,NE,6,1.564386,0.071897,0.180711,0.058536,0.073406,0.247781,0.427173,27.317397,0.39214,0.018349,virus
0.902614,79,26,NE,9,1.137915,0.04414,0.043185,0.003129,0.009411,0.00541,0.001829,21.872882,0.434926,0.013114,virus
0.298875,61,203,W,7,1.137915,0.164231,0.20596,0.012185,0.042839,0.426147,0.014466,43.307965,0.35583,0.016692,virus
0.337549,75,244,W,7,3.070322,0.427699,0.164942,0.0046,0.037925,0.079439,0.029192,47.293477,0.103177,0.006145,virus
0.820929,93,201,SW,9,4.289599,0.140036,0.292329,0.31713,0.048976,0.279271,0.490221,4.249089,0.224787,0.005444,virus
0.522214,92,242,W,1,6.700303,0.843773,0.399427,0.051522,0.02853,0.290015,0.084092,33.989527,0.014035,0.001472,virus
0.389808,69,240,W,4,7.182257,0.715121,0.774941,0.270723,0.194252,0.875961,5.551161,30.905036,0.015418,0.017036,virus
0.250749,79,26,E,6,6.528673,0.452142,0.230074,0.079288,0.038943,0.445563,0.176755,53.704583,0.101854,0.016466,virus
0.416835,62,66,W,9,16.481775,0.838138,0.632619,0.538637,0.208949,0.524055,3.778694,25.86026,0.017899,0.019294,virus
0.53169,68,147,W,9,16.668571,0.806739,0.77239,0.482702,0.365584,0.560205,3.381149,30.62169,0.020515,0.023436,virus
0.480462,86,127,W,5,17.725951,0.835483,0.564765,0.293824,0.146737,0.44104,0.34321,38.759113,0.018666,0.023613,virus
0.590147,68,92,NW,7,19.181883,0.856507,0.667747,0.296801,0.144099,0.449981,0.230576,27.786277,0.014329,0.028676,virus
0.278896,61,85,NW,4,21.47046,0.803916,0.636604,0.073416,0.052618,0.187979,0.513479,51.343707,0.037191,0.034079,virus
0.968777,81,231,NW,5,24.90672,0.96007,0.628346,0.191117,0.098939,0.254875,0.223843,29.264108,0.003998,0.032512,virus
0.484594,88,222,W,1,34.080102,0.803357,0.509717,0.14596,0.056263,0.187196,0.177264,54.974794,0.021436,0.023519,virus
0.205344,61,234,W,4,35.006067,0.938197,0.518552,1.53553,0.130596,0.200762,3.405439,20.869793,0.01155,0.05143,virus
0.05209,82,3,W,4,31.889752,0.790642,0.537299,0.078314,0.131349,0.183375,0.096075,57.628953,0.025738,0.034184,virus
0.219966,78,157,W,7,35.491214,0.824063,0.49372,0.153749,0.048911,0.217061,2.484724,54.51351,0.016975,0.091545,virus
